region	zone	woreda	kebele	village_id	_parent_index	crop	landscape	gender	age	education_years	yrsexp	extension_received	totalHH	hhsize_adultequiv	median_dist_fert	plot_owned	plotareaha	plotareaha2	use_infert	use_orgfert	hired_labour	use_impseed	use_rowplant	use_pesticide	plt_herbicideUse	plt_draftanimals	plt_intercrop	plt_croprotation	N_rate	P_rate	N_rate2	N_P	N_footslope	N_midslope	N_hillslope	ctot	ntot	oc	p	k	ph	sand	silt	clay	rain_sum	rain_cv	lnrain	price_dap	price_nps	price_npsb	price_npsZnb	price_urea	N_price_market	teff_price_market	wheat_price_market	Teff_N_ratio	Wheat_N_ratio	yield
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	708	"Wheat"	"Hillslope"	1.0	58	4	44	1	6	3.1	30.0	0.0	0.25	0.0625	1.0	0.0	1.0	0.0	0.0	1.0	0	0	0	0	74.8	34.0	5595.0405	2543.2002	0.0	0.0	74.8	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			18.6		40.0	114.67	53.46	46.65		0.41	1000.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	786	"Teff"	"Footslope"	1.0	50	7	36	1	7	3.6	30.0	0.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	65.6	34.0	4303.36	2230.4	65.6	0.0	0.0	28.5	28672	20.6	11.5	234	5.61	31.5	24.94	39.0	1011.12213	1.8125912	6.918816			42.0		40.0	114.67	53.46	46.65	0.47		10.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	748	"Wheat"	"Hillslope"	1.0	60	0	39	1	5	2.8	30.0	0.0	0.25	0.0625	1.0	0.0	1.0	1.0	1.0	1.0	1	1	0	0	282.0	153.0	79524.0	47940.0	0.0	0.0	282.0	27.9	21539	19.1	11.4	245	5.65	31.0	26.38	39.0	1011.12213	1.8125912	6.918816			18.0		40.0	114.67	53.46	46.65		0.41	4000.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	680	"Teff"	"Midslope"	1.0	64	0	47	1	4	2.5	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	84.0	34.0	7056.0	2856.0	0.0	84.0	0.0	27.9	21539	19.1	11.4	245	5.65	31.0	26.38	39.0	1011.12213	1.8125912	6.918816			30.0		30.0	114.67	53.46	46.65	0.47		1600.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	791	"Wheat"	"Midslope"	0.0	67	0	26	0	3	2.0	30.0	0.0	0.25	0.0625	1.0	0.0	1.0	1.0	1.0	1.0	1	1	0	1	130.0	34.0	16900.0	4420.0	0.0	130.0	0.0	27.9	21539	19.1	11.4	245	5.65	31.0	26.38	39.0	1011.12213	1.8125912	6.918816			40.0		40.0	114.67	53.46	46.65		0.41	2400.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	787	"Teff"	"Footslope"	1.0	34	10	20	1	4	2.1	30.0	0.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	84.0	34.0	7056.0	2856.0	84.0	0.0	0.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			40.0		40.0	114.67	53.46	46.65	0.47		16.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	676	"Teff"	"Hillslope"	1.0	47	0	29	1	6	3.3	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	44.760002	17.0	2003.4578	760.92004	0.0	0.0	44.760002	26.9	21956	19.3	12.6	235	5.72	33.5	25.83	39.0	995.13257	1.8866812	6.902876			40.0		40.0	114.67	53.46	46.65	0.47		600.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	679	"Wheat"	"Hillslope"	0.0	55	0	35	1	6	3.5	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	1.0	1.0	1	1	0	1	130.0	34.0	16900.0	4420.0	0.0	0.0	130.0	26.9	21956	19.3	12.6	235	5.72	33.5	25.83	39.0	995.13257	1.8866812	6.902876			32.0		32.0	114.67	53.46	46.65		0.41	1600.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	749	"Teff"	"Footslope"	1.0	45	0	25	1	7	3.2	30.0	0.0	0.125	0.015625	1.0	0.0	0.0	0.0	0.0	1.0	1	1	0	1	168.0	68.0	28224.0	11424.0	168.0	0.0	0.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			40.26		40.28	114.67	53.46	46.65	0.47		1600.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	676	"Wheat"	"Midslope"	1.0	47	0	29	1	6	3.3	30.0	1.0	0.125	0.015625	1.0	0.0	0.0	1.0	1.0	0.0	1	1	0	1	122.0	68.0	14884.0	8296.0	0.0	122.0	0.0	26.9	21956	19.3	12.6	235	5.72	33.5	25.83	39.0	995.13257	1.8866812	6.902876			40.0		40.0	114.67	53.46	46.65		0.41	4400.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	747	"Teff"	"Midslope"	1.0	37	5	23	1	4	2.1	30.0	0.0	0.25	0.0625	1.0	0.0	1.0	1.0	0.0	1.0	1	1	0	0	394.96	153.0	155993.39	402859.2	0.0	394.96	0.0	28.5	28672	20.6	11.5	234	5.61	31.5	24.94	39.0	1011.12213	1.8125912	6.918816			1.6666666		24.95	114.67	53.46	46.65	0.47		2000.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	748	"Teff"	"Footslope"	1.0	60	0	39	1	5	2.8	30.0	1.0	0.5	0.25	1.0	0.0	1.0	1.0	0.0	1.0	1	1	0	0	93.5	42.5	8742.25	3973.75	93.5	0.0	0.0	27.9	21539	19.1	11.4	245	5.65	31.0	26.38	39.0	1011.12213	1.8125912	6.918816			36.0		40.0	114.67	53.46	46.65	0.47		1600.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	680	"Wheat"	"Footslope"	1.0	64	0	47	1	4	2.5	30.0	1.0	0.125	0.015625	1.0	0.0	0.0	1.0	1.0	0.0	1	1	0	1	260.0	68.0	67600.0	17680.0	260.0	0.0	0.0	27.9	21539	19.1	11.4	245	5.65	31.0	26.38	39.0	1011.12213	1.8125912	6.918816			30.0		30.0	114.67	53.46	46.65		0.41	4000.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	708	"Teff"	"Footslope"	1.0	58	4	44	1	6	3.1	30.0	0.0	0.25	0.0625	1.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0	84.0	34.0	7056.0	2856.0	84.0	0.0	0.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			39.92		37.2	114.67	53.46	46.65	0.47		1000.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	780	"Wheat"	"Midslope"	1.0	75	0	60	0	4	2.5	30.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	1.0	0.0	1	1	0	1	105.0	40.0	11025.0	4200.0	0.0	105.0	0.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876	50.0				50.0	114.67	53.46	46.65		0.41	1000.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	747	"Wheat"	"Midslope"	1.0	37	5	23	1	4	2.1	30.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1	1	0	1	51.5	25.5	2652.25	1313.25	0.0	51.5	0.0	28.5	28672	20.6	11.5	234	5.61	31.5	24.94	39.0	1011.12213	1.8125912	6.918816			15.866667		24.95	114.67	53.46	46.65		0.41	500.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	736	"Wheat"	"Midslope"	1.0	40	0	26	1	6	3.1	30.0	1.0	0.25	0.0625	1.0	1.0	0.0	1.0	1.0	1.0	1	0	0	1	122.0	68.0	14884.0	8296.0	0.0	122.0	0.0	26.9	21956	19.3	12.6	235	5.72	33.5	25.83	39.0	995.13257	1.8866812	6.902876			30.0		30.0	114.67	53.46	46.65		0.41	24.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	749	"Wheat"	"Footslope"	1.0	45	0	25	1	7	3.2	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	1.0	1.0	1.0	1	1	0	1	168.0	68.0	28224.0	11424.0	168.0	0.0	0.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			40.26		40.26	114.67	53.46	46.65		0.41	2800.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	749	"Teff"	"Footslope"	1.0	45	0	25	1	7	3.2	30.0	1.0	0.25	0.0625	1.0	1.0	0.0	0.0	0.0	1.0	1	1	0	0	206.0	102.0	42436.0	21012.0	206.0	0.0	0.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			26.84		40.26	114.67	53.46	46.65	0.47		2000.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	746	"Wheat"	"Midslope"	1.0	43	0	29	1	5	2.6	30.0	1.0	0.25	0.0625	1.0	0.0	1.0	0.0	1.0	1.0	1	1	0	1	206.0	102.0	42436.0	21012.0	0.0	206.0	0.0	26.9	21956	19.3	12.6	235	5.72	33.5	25.83	39.0	995.13257	1.8866812	6.902876			14.0		24.95	114.67	53.46	46.65		0.41	5200.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	749	"Teff"	"Footslope"	1.0	45	0	25	1	7	3.2	30.0	0.0	0.35	0.1225	1.0	0.0	0.0	0.0	0.0	1.0	1	1	0	1	60.0	24.285715	3600.0	1457.143	60.0	0.0	0.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			40.26		40.28	114.67	53.46	46.65	0.47		1142.8572
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	787	"Wheat"	"Midslope"	1.0	34	10	20	1	4	2.1	30.0	0.0	0.25	0.0625	1.0	0.0	0.0	1.0	1.0	0.0	1	0	0	0	103.0	51.0	10609.0	5253.0	0.0	103.0	0.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			40.0		40.0	114.67	53.46	46.65		0.41	32.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	785	"Teff"	"Footslope"	1.0	65	0	50	1	5	2.6	30.0	1.0	0.5	0.25	1.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	111.0	17.0	12321.0	1887.0	111.0	0.0	0.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			40.0		40.0	114.67	53.46	46.65	0.47		10.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	786	"Teff"	"Footslope"	1.0	50	7	36	1	7	3.6	30.0	0.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	28.5	25.5	812.25	726.75	28.5	0.0	0.0	28.5	28672	20.6	11.5	234	5.61	31.5	24.94	39.0	1011.12213	1.8125912	6.918816			40.0			114.67	53.46	46.65	0.47		1200.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	680	"Wheat"	"Footslope"	1.0	64	0	47	1	4	2.5	30.0	1.0	0.35	0.1225	1.0	0.0	0.0	1.0	1.0	0.0	1	1	0	1	46.42857	12.142858	2155.612	563.7755	46.42857	0.0	0.0	27.9	21539	19.1	11.4	245	5.65	31.0	26.38	39.0	1011.12213	1.8125912	6.918816			30.0		30.0	114.67	53.46	46.65		0.41	5200.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	708	"Teff"	"Hillslope"	1.0	58	4	44	1	6	3.1	30.0	1.0	0.25	0.0625	1.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0	122.0	68.0	14884.0	8296.0	0.0	0.0	122.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			19.96		75.0	114.67	53.46	46.65	0.47		14.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	676	"Teff"	"Midslope"	1.0	47	0	29	1	6	3.3	30.0	0.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	0	1	0	0	84.0	34.0	7056.0	2856.0	0.0	84.0	0.0	26.9	21956	19.3	12.6	235	5.72	33.5	25.83	39.0	995.13257	1.8866812	6.902876			40.0		40.0	114.67	53.46	46.65	0.47		1200.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	676	"Wheat"	"Hillslope"	1.0	47	0	29	1	6	3.3	30.0	0.0	0.25	0.0625	1.0	1.0	0.0	0.0	1.0	0.0	0	1	0	1	46.57	0.51	2168.765	23.7507	0.0	0.0	46.57	26.9	21956	19.3	12.6	235	5.72	33.5	25.83	39.0	995.13257	1.8866812	6.902876			3333.3333		40.0	114.67	53.46	46.65		0.41	2600.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	787	"Teff"	"Midslope"	1.0	34	10	20	1	4	2.1	30.0	0.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	19.0	17.0	361.0	323.0	0.0	19.0	0.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			40.0			114.67	53.46	46.65	0.47		32.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	746	"Teff"	"Midslope"	1.0	43	0	29	1	5	2.6	30.0	0.0	0.5	0.25	1.0	0.0	1.0	1.0	0.0	1.0	1	1	0	0	122.0	68.0	14884.0	8296.0	0.0	122.0	0.0	26.9	21956	19.3	12.6	235	5.72	33.5	25.83	39.0	995.13257	1.8866812	6.902876			23.0		24.95	114.67	53.46	46.65	0.47		2000.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	780	"Teff"	"Midslope"	1.0	75	0	60	0	4	2.5	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	64.0	20.0	4096.0	1280.0	0.0	64.0	0.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876	37.0				37.0	114.67	53.46	46.65	0.47		800.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	786	"Wheat"	"Footslope"	1.0	50	7	36	1	7	3.6	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	1.0	0.0	0	0	0	1	84.0	34.0	7056.0	2856.0	84.0	0.0	0.0	28.5	28672	20.6	11.5	234	5.61	31.5	24.94	39.0	1011.12213	1.8125912	6.918816			42.0		40.0	114.67	53.46	46.65		0.41	3000.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	736	"Teff"	"Footslope"	1.0	40	0	26	1	6	3.1	30.0	1.0	0.25	0.0625	1.0	1.0	0.0	0.0	0.0	0.0	1	0	0	0	84.0	34.0	7056.0	2856.0	84.0	0.0	0.0	26.9	21956	19.3	12.6	235	5.72	33.5	25.83	39.0	995.13257	1.8866812	6.902876			30.0		30.0	114.67	53.46	46.65	0.47		16.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	708	"Teff"	"Hillslope"	1.0	58	4	44	1	6	3.1	30.0	0.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0	169.2	102.0	28628.639	17258.4	0.0	0.0	169.2	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			17.333334		40.0	114.67	53.46	46.65	0.47		1800.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	736	"Teff"	"Footslope"	1.0	40	0	26	1	6	3.1	30.0	1.0	0.25	0.0625	1.0	1.0	0.0	1.0	0.0	0.0	1	0	0	0	84.0	34.0	7056.0	2856.0	84.0	0.0	0.0	26.9	21956	19.3	12.6	235	5.72	33.5	25.83	39.0	995.13257	1.8866812	6.902876			30.0		30.0	114.67	53.46	46.65	0.47		2000.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	676	"Teff"	"Hillslope"	1.0	47	0	29	1	6	3.3	30.0	0.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	0	1	0	1	44.760002	17.0	2003.4578	760.92004	0.0	0.0	44.760002	26.9	21956	19.3	12.6	235	5.72	33.5	25.83	39.0	995.13257	1.8866812	6.902876			40.0		40.0	114.67	53.46	46.65	0.47		600.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	791	"Teff"	"Midslope"	0.0	67	0	26	0	3	2.0	30.0	0.0	0.3125	0.09765625	1.0	0.0	1.0	0.0	0.0	1.0	1	1	0	1	104.0	27.2	10816.0	2828.8	0.0	104.0	0.0	27.9	21539	19.1	11.4	245	5.65	31.0	26.38	39.0	1011.12213	1.8125912	6.918816			40.0		40.0	114.67	53.46	46.65	0.47		960.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	792	"Teff"	"Hillslope"	1.0	57	4	36	1	4	2.5	30.0	0.0	0.25	0.0625	1.0	0.0	1.0	0.0	0.0	0.0	1	1	0	1	130.0	34.0	16900.0	4420.0	0.0	0.0	130.0	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			40.0		30.0	114.67	53.46	46.65	0.47		800.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	708	"Wheat"	"Hillslope"	1.0	58	4	44	1	6	3.1	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	74.8	34.0	5595.0405	2543.2002	0.0	0.0	74.8	28.0	27950	18.7	13.5	237	5.71	33.7	27.4	38.3	995.13257	1.8866812	6.902876			18.6		40.0	114.67	53.46	46.65		0.41	1600.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	679	"Teff"	"Midslope"	0.0	55	0	35	1	6	3.5	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	1	1	0	1	130.0	34.0	16900.0	4420.0	0.0	130.0	0.0	26.9	21956	19.3	12.6	235	5.72	33.5	25.83	39.0	995.13257	1.8866812	6.902876			32.0		32.0	114.67	53.46	46.65	0.47		1200.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	786	"Wheat"	"Footslope"	1.0	50	7	36	1	7	3.6	30.0	0.0	0.5	0.25	1.0	0.0	0.0	0.0	1.0	0.0	1	0	0	1	84.0	34.0	7056.0	2856.0	84.0	0.0	0.0	28.5	28672	20.6	11.5	234	5.61	31.5	24.94	39.0	1011.12213	1.8125912	6.918816			42.0		40.0	114.67	53.46	46.65		0.41	2000.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	680	"Teff"	"Footslope"	1.0	64	0	47	1	4	2.5	30.0	1.0	0.5	0.25	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	42.0	17.0	1764.0	714.0	42.0	0.0	0.0	27.9	21539	19.1	11.4	245	5.65	31.0	26.38	39.0	1011.12213	1.8125912	6.918816			30.0		30.0	114.67	53.46	46.65	0.47		1100.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	680	"Teff"	"Footslope"	1.0	64	0	47	1	4	2.5	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	84.0	34.0	7056.0	2856.0	84.0	0.0	0.0	27.9	21539	19.1	11.4	245	5.65	31.0	26.38	39.0	1011.12213	1.8125912	6.918816			30.0		60.0	114.67	53.46	46.65	0.47		1600.0
"Amhara"	"East_Gojjam"	"Gozamin"	"Addisnagulit"	21	747	"Teff"	"Midslope"	1.0	37	5	23	1	4	2.1	30.0	0.0	0.25	0.0625	0.0	0.0	1.0	1.0	0.0	1.0	1	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5	28672	20.6	11.5	234	5.61	31.5	24.94	39.0	1011.12213	1.8125912	6.918816						114.67	53.46	46.65	0.47		2000.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	722	"Teff"	"Midslope"	1.0	41	8	27	1	7	3.4	60.0	0.0	0.25	0.0625	1.0	0.0	0.0	1.0	0.0	0.0	0	1	1	1	130.0	34.0	16900.0	4420.0	0.0	130.0	0.0	14.9	1273	10.1	11.1	235	7.11	32.6	28.3	39.0	933.8611	1.0995116	6.839328		41.5			41.5	114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	721	"Teff"	"Midslope"	1.0	37	0	18	1	7	3.2	60.0	0.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	1.0	0	1	0	1	13.76	4.08	189.3376	56.1408	0.0	13.76	0.0	14.9	1273	10.1	11.1	235	7.11	32.6	28.3	39.0	933.8611	1.0995116	6.839328		58.333332			50.0	114.67	53.46	46.65	0.47		300.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	699	"Sorghum"	"Midslope"	1.0	45	0	31	1	6	2.9	60.0	1.0	0.25	0.0625	0.0	1.0	0.0	0.0	0.0	0.0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	1118	10.0	10.9	238	7.11	32.5	28.07	38.6	933.8611	1.0995116	6.839328						114.67	53.46	46.65			4400.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	721	"Teff"	"Footslope"	1.0	37	0	18	1	7	3.2	60.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	1.0	0	1	1	1	13.76	4.08	189.3376	56.1408	13.76	0.0	0.0	14.9	1273	10.1	11.1	235	7.11	32.6	28.3	39.0	933.8611	1.0995116	6.839328		58.333332			50.0	114.67	53.46	46.65	0.47		400.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	723	"Sorghum"	"Footslope"	1.0	22	8	8	1	2	1.5	60.0	0.0	0.25	0.0625	0.0	0.0	0.0	0.0	0.0	1.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9	1273	10.1	11.1	235	7.11	32.6	28.3	39.0	933.8611	1.0995116	6.839328						114.67	53.46	46.65			
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	722	"Teff"	"Footslope"	1.0	41	8	27	1	7	3.4	60.0	1.0	0.5	0.25	0.0	1.0	0.0	0.0	0.0	0.0	0	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9	1273	10.1	11.1	235	7.11	32.6	28.3	39.0	933.8611	1.0995116	6.839328						114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	722	"Sorghum"	"Footslope"	1.0	41	8	27	1	7	3.4	60.0	1.0	0.25	0.0625	0.0	1.0	0.0	0.0	0.0	1.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9	1273	10.1	11.1	235	7.11	32.6	28.3	39.0	933.8611	1.0995116	6.839328						114.67	53.46	46.65			2800.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	689	"Sorghum"	"Footslope"	1.0	40	0	26	1	5	2.8	60.0	1.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9	1273	10.1	11.1	235	7.11	32.6	28.3	39.0	933.8611	1.0995116	6.839328						114.67	53.46	46.65			500.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	689	"Sorghum"	"Footslope"	1.0	40	0	26	1	5	2.8	60.0	0.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9	1273	10.1	11.1	235	7.11	32.6	28.3	39.0	933.8611	1.0995116	6.839328						114.67	53.46	46.65			400.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	697	"Sorghum"	"Midslope"	1.0	45	0	31	1	7	3.2	60.0	1.0	0.5	0.25	0.0	1.0	0.0	0.0	0.0	0.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	1118	10.0	10.9	238	7.11	32.5	28.07	38.6	933.8611	1.0995116	6.839328						114.67	53.46	46.65			1600.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	699	"Teff"	"Midslope"	1.0	45	0	31	1	6	2.9	60.0	1.0	0.75	0.5625	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	1118	10.0	10.9	238	7.11	32.5	28.07	38.6	933.8611	1.0995116	6.839328						114.67	53.46	46.65	0.47		733.3333
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	712	"Sorghum"	"Footslope"	1.0	40	0	30	1	6	2.9	60.0	0.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	0	1	0	1	11.04	0.0	121.8816	0.0	11.04	0.0	0.0	14.9	1273	10.1	11.1	235	7.11	32.6	28.3	39.0	933.8611	1.0995116	6.839328					50.0	114.67	53.46	46.65			24.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	688	"Sorghum"	"Footslope"	0.0	48	0	34	1	4	2.5	60.0	1.0	0.25	0.0625	1.0	0.0	1.0	1.0	0.0	0.0	0	0	0	1	13.0	3.4	169.0	44.2	13.0	0.0	0.0	14.9	1273	10.1	11.1	235	7.11	32.6	28.3	39.0	933.8611	1.0995116	6.839328		96.16			40.0	114.67	53.46	46.65			1200.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	697	"Sorghum"	"Midslope"	1.0	45	0	31	1	7	3.2	60.0	1.0	0.5	0.25	0.0	1.0	0.0	0.0	0.0	0.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	1118	10.0	10.9	238	7.11	32.5	28.07	38.6	933.8611	1.0995116	6.839328						114.67	53.46	46.65			1600.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	688	"Teff"	"Footslope"	0.0	48	0	34	1	4	2.5	60.0	1.0	0.25	0.0625	1.0	0.0	1.0	1.0	0.0	0.0	1	0	0	1	29.8	10.2	888.04	303.96	29.8	0.0	0.0	14.9	1273	10.1	11.1	235	7.11	32.6	28.3	39.0	933.8611	1.0995116	6.839328		41.333332			61.0	114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Abaytera"	22	689	"Teff"	"Footslope"	1.0	40	0	26	1	5	2.8	60.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	15.6	4.08	243.36002	63.648	15.6	0.0	0.0	14.9	1273	10.1	11.1	235	7.11	32.6	28.3	39.0	933.8611	1.0995116	6.839328		46.666668			46.666668	114.67	53.46	46.65	0.47		300.0
